137822,500,5
138311,1610,2
138060,2470,1.5
137800,736,3.5
138465,50,3.5
138254,34319,4.5
138318,593,4
137865,63082,4
138404,34048,4
138137,1060,4
138177,90405,2.5
137863,160,2
138043,3996,4.5
137854,1233,5
138218,344,3
137839,1220,2
137802,2594,3.5
138325,95,2
137885,2818,1
137833,47,5
138437,5294,4
138202,3264,1
138200,3114,2
138425,4011,5
138307,3983,3.5
138113,3977,2.5
138113,2353,4.5
138011,40962,4
138270,2176,2
138217,1270,4
137833,162,4
137899,2108,4
138015,2762,4
137932,293,4
138034,5797,3
137855,96079,3
137918,2947,4.5
138216,262,3
138200,50912,3.5
138386,3247,1.5
138456,8910,0.5
138001,2763,4
138148,64957,2.5
138208,364,3
137883,1197,4.5
137907,1274,5
137871,1584,3
137867,1092,2.5
138436,778,3.5
138138,3827,1.5
138105,2366,2
138137,5225,4
137965,88,3.5
138246,7323,4
137830,3107,3
138386,80463,3.5
138017,2080,5
138191,661,1
138208,942,3
138454,908,3
138477,5679,4
137993,2951,4
138343,66203,3
137926,2135,3.5
138281,292,5
138093,1722,3
137934,924,5
137955,186,0.5
137851,1729,4
138486,3751,2.5
138019,2716,4
137965,4336,5
138103,4085,3
137864,8622,4.5
138188,253,4
138134,4886,4.5
138070,665,3.5
137885,1523,2
137870,59315,5
137885,599,5
138476,6615,3.5
138077,6365,2
137986,3755,4
138483,268,3
137803,277,4
138103,56174,3.5
138208,65130,5
138134,256,3
138259,8665,4
137954,1089,4
138026,4090,5
138018,1135,2
138103,7569,3.5
138242,329,3
138290,316,4
137839,3623,2.5
138291,61,4
137862,4980,4.5
138202,6888,3
138382,1822,1
137921,940,3.5
138034,2504,4.5
138146,2858,5
138144,852,0.5
138429,296,5
138225,2792,3
138493,44022,4
138307,53519,3.5
137951,1527,4.5
137886,780,3
137925,79,1
137846,2396,4
138198,7445,4
138080,1573,3
138144,788,0.5
138428,2791,3
138406,57274,4
138472,33004,2.5
138442,588,4
138477,5900,2.5
137885,1438,1
138123,1393,3.5
138208,3684,3
138208,186,1
137993,1255,3.5
138115,208,2
138177,59369,3.5
138325,26578,5
138208,4649,2.5
137879,1721,3
138390,1648,3
138134,2003,4
138437,1204,5
138103,2294,3.5
138208,3502,2
137920,35836,2
138352,802,3
137854,3702,3.5
138483,381,3
138134,2947,4
138094,68954,4.5
137954,1092,1
138146,851,3
137843,6502,3.5
138103,61350,2
137954,199,1
138177,2054,3.5
137838,79357,4
138381,1835,3
138186,26007,3.5
138072,63,1.5
138227,595,4
138404,597,4.5
138280,97938,2.5
138337,589,4
138301,1250,3.5
137946,1251,2
138382,1092,3
138026,5690,4
138079,3082,3
138390,246,5
138019,3450,4
137885,1069,3
138493,2696,4
138134,52319,4.5
138327,5952,4.5
138208,378,1
138047,457,5
137885,1947,3
138208,11,3
138414,7090,5
138151,231,4
137871,45499,2.5
137984,1285,3
138007,1730,5
138144,293,4.5
138406,31410,4.5
138135,3052,4
138186,8798,3.5
138114,2706,1
138295,5294,4
138397,3827,4.5
138070,98809,4.5
138410,317,5
138291,1438,3
138201,592,4
137810,2302,4.5
137828,3882,4.5
138057,364,3
138208,86190,4
137981,541,4
138103,93326,2.5
137920,2770,3.5
138373,1,4
138208,8024,2
137926,2303,3.5
137839,4718,0.5
138382,1186,4
137976,500,2
138087,315,5
137807,2648,4
138328,150,4
138067,1263,4
138414,2353,4
138320,589,5
138208,1396,3
138155,5940,5
137949,1446,5
138301,109072,2.5
138110,4444,3
137956,370,2.5
138103,94150,3.5
138397,3986,4.5
138134,3500,3
138304,71057,3.5
137976,4326,3
137933,708,5
138443,4973,5
138456,7293,4.5
138191,1517,1.5
138330,3977,2
137977,2027,4
138307,61024,1.5
137879,2248,3.5
138128,3157,2
137854,1479,2.5
137820,5,4
138377,1625,3
138457,55280,3.5
138289,3985,5
138432,3793,3
137866,34072,4.5
138072,2193,3
138134,36509,2.5
138164,5021,3.5
138046,1276,5
138202,2797,2.5
138456,207,3
138093,2359,5
137871,2791,3.5
138217,928,3
138459,261,4
137954,7090,4.5
137923,2762,2.5
138134,4720,3
137885,1701,3
138148,7367,3
137798,1873,4
137885,493,4
138185,21,5
138103,59615,4
138177,1967,5
137956,158,2
137865,72554,1.5
138326,3114,4
138454,2321,4
137992,1247,5
138155,1673,4
138233,5903,3
138397,541,3.5
138267,515,4
138114,16,5
137801,2433,4
138301,60069,4
138208,50658,3
138124,5989,3.5
138380,79132,4
138146,1816,3
138177,2193,3.5
137949,1633,5
137925,50,5
137954,5279,2.5
138474,2542,5
137854,2288,4.5
138130,412,5
138382,4078,3
138288,3481,3
137869,379,3
138404,4069,3
138387,1220,4.5
138289,1304,4
138308,6711,4.5
137976,2997,5
138077,1245,5
138237,1814,3
137955,3753,4
138471,648,4
137846,457,4
137893,3481,4.5
138377,2563,4
138135,8784,4.5
137947,1061,5
138200,5903,5
138457,5900,2
138330,1921,4
138096,141,4
138232,6365,4
138386,2411,3.5
138196,122,5
137939,5952,5
138164,3949,4.5
138136,2951,2.5
138137,4973,5
138063,2918,5
138110,588,4
138054,77455,4.5
138177,2090,5
138325,51277,4.5
138167,6,3
138270,3173,3
138348,7438,4
138355,2243,5
137805,5218,4
138077,6385,4.5
138083,56156,3.5
138441,2084,3
138239,2087,2.5
138081,688,1
137885,3364,4
138156,4886,3
137974,3360,3
138437,3034,4
137863,431,3
138211,5685,4
138325,7034,5
138130,1527,4
138387,32,4.5
138136,6539,4.5
138177,100390,3
138219,1221,5
137864,2762,4
138397,2335,4
137992,372,1
137923,3156,1.5
138211,54503,4
138165,3949,4.5
137965,61240,5
138428,2716,4
138454,296,5
138155,2926,5
138148,5956,2
138224,1244,4.5
137944,1305,4.5
138161,8961,3.5
138265,8360,0.5
138446,5816,4.5
138166,79592,3.5
138444,2976,3
138025,6548,3.5
137892,208,3
138493,8810,3
138139,1747,5
138256,48394,3
138019,8970,3.5
138335,542,3.5
138208,440,4
138113,3174,0.5
138386,70286,3
138098,231,3.5
138303,122,2
138147,253,3
138411,1265,5
138177,3798,3
138103,4246,2.5
138103,103253,2.5
138422,362,4.5
137848,1951,4.5
138050,216,4
137862,4713,4
137993,3996,4
138004,356,3.5
138133,348,3.5
137976,2463,4
138246,356,5
137993,1876,0.5
138273,3785,3
138070,3448,4
137949,25,5
138177,57669,5
137887,1240,4
138264,1278,1.5
138446,3928,4.5
138472,1645,4.5
138104,2527,4
138124,44195,2.5
138254,5266,4
138285,5445,5
138093,849,2
137839,2710,0.5
137934,1288,5
138220,597,1
137942,7419,3.5
137813,2174,3.5
138436,3949,1
137885,2746,3
137798,2124,4
138365,1320,1
138150,296,5
138301,4370,2
138199,1246,5
138004,6378,5
138054,318,4.5
137869,541,4
138205,59103,3.5
138437,44665,4.5
137893,3354,1
137984,1207,3
138106,590,3
138115,1884,4.5
137800,7022,3.5
138289,832,5
138291,2001,4
138079,924,5
138411,1291,5
137843,1517,3.5
138207,8360,4
138403,5464,5
137839,31309,3.5
138201,4995,4
138208,1641,4
137957,5952,4
138211,3882,2.5
138060,4878,4.5
138110,296,4
137870,1380,2
138211,2085,4
138301,10,2
137800,1100,5
138018,2243,5
138197,2859,5
138323,455,2
138072,2363,3.5
138323,35836,3.5
138401,2188,3
138007,1210,4.5
138262,296,3
138464,587,2.5
138232,4857,4.5
137870,58559,5
137984,1135,4
138160,1641,4.5
137869,1997,3
137890,111,5
138411,7649,5
137824,85,3
138273,3160,4.5
138196,2496,4
138166,55232,3.5
138148,3812,3.5
138254,44972,4
137931,1225,4
138408,7,3
137976,1603,1
138329,885,5
137839,4027,3.5
138401,1196,5
137813,3418,3.5
138375,168,5
137864,2529,4
137901,3703,2
138103,8589,4
138263,2762,4.5
138486,419,4
138463,296,5
137802,32,4
137877,50,4.5
137893,266,4
137879,63082,3.5
138339,2571,4
137977,66,2
137798,3418,5
137802,1101,1.5
137885,555,3
137830,3360,4.5
138054,34405,3
138234,4886,4.5
138308,3087,4.5
137864,1682,4.5
137888,500,5
137805,2700,4.5
138463,344,3
138208,852,2
138057,516,3
138177,3285,4
137869,3408,4
137905,1885,3
137936,7452,1.5
138146,4344,3
137813,51662,3.5
138477,6809,2
137877,5903,2.5
138325,42783,5
138472,42004,4
138321,971,3
137869,1500,4.5
137880,2140,3
137953,1784,2.5
138301,6016,5
138457,2248,2
138103,2,2.5
138436,1265,3.5
138039,1373,3
138004,539,3
137879,58998,3.5
137918,527,5
138235,1200,4
138201,6378,4.5
137883,3114,3
138056,1500,4
138423,2716,3
138388,2140,5
137996,72129,1
138476,7153,5
137834,3135,4
138177,51091,4
138140,2826,3
138043,3252,4
137807,26152,3
137879,63072,3.5
138473,5810,3
138162,2628,3
138397,5553,4
138235,33162,4
138098,1136,1
137959,3527,3.5
137869,44191,4
137805,1569,1
138200,33493,4.5
137934,2529,3
138200,39444,2.5
138439,2762,3.5
138167,590,3
137850,2502,4
137885,500,2
137888,50,3.5
137879,7147,3.5
138141,3147,3.5
137885,373,4
138254,66789,4
137840,5952,5
138301,72380,2.5
137839,3020,3.5
137845,372,2.5
137891,7360,4.5
138208,2453,1
138251,1089,3.5
138051,595,3
137924,1276,4
137923,2558,0.5
138325,7564,5
138170,3753,2.5
138115,2502,4
138148,60397,3
138289,6,5
138270,432,2
138323,2571,4
138270,1284,4
138197,1589,4
138019,1334,4
137882,30707,3.5
138162,68954,5
138449,4678,5
138328,1017,4
138325,1143,4.5
138151,838,1
138164,7299,4
138170,82459,4.5
138211,5528,3.5
138325,1218,4.5
137805,48591,1.5
138144,5444,4
138154,7361,2.5
138067,8830,1
138072,5597,2
138202,42738,4
137866,4306,5
137940,924,4
138289,1287,4.5
137977,2296,3
138475,913,4.5
138461,48738,4
138418,4886,4
138267,1777,3
137893,308,4
138019,2407,4
138074,1270,3
138365,2890,4
138177,2872,3.5
137921,4161,0.5
138474,2018,4
138328,648,3
138103,368,4
137834,858,5
137926,3435,4
137893,4643,3
138135,4321,3.5
137901,1641,4
138224,3361,3
137815,1213,5
138387,733,4
137977,1566,4
138200,59107,4
137805,112852,4
137883,2329,4.5
138348,153,1
138193,953,4
138382,4142,3
137981,2107,2
137862,1690,4
137900,594,3
137805,2605,1.5
138200,3977,3.5
138328,1394,4
138382,2781,2
137805,4638,0.5
138148,39183,2.5
138421,4022,3
138317,798,2
138191,930,4
138454,2738,3
138124,111,3.5
138270,708,3
138283,5784,2
137836,1676,2
137900,377,3
137839,7360,3.5
138148,60950,2.5
138134,2424,3
138134,2108,3
138165,56757,3.5
137807,5989,3.5
138406,27834,4
138019,3851,4.5
138382,3020,2
137997,412,4
137940,3861,1.5
137990,2722,3.5
138431,592,5
138043,6,4.5
137817,3555,4
138211,3386,5
137889,2826,4
138170,724,3
138043,1500,4
138416,377,3
137805,38499,4.5
137821,413,3
138307,37830,4
138042,293,5
137918,926,3
137885,1330,2
137996,3910,5
138417,2160,3
138164,158,1.5
137800,3443,2.5
137887,6333,3.5
138058,344,3
138098,32587,4.5
138317,733,3
138205,161,4
137804,71,2
137949,780,2
138307,3489,2
138196,1966,4
138072,2797,3.5
138456,1059,1
137924,923,4.5
138164,5937,3.5
138233,1499,2.5
137888,39183,5
137881,25,4
138164,73266,3
138206,457,2.5
137949,45,4
138134,3174,3
138098,442,3.5
137885,3613,4
138164,69757,3.5
138134,253,4
138397,8207,4
137917,36529,5
138307,7749,3.5
138148,5954,4
138200,5989,4
138411,1711,3.5
138081,1584,5
137965,3471,3
138030,900,5
137992,380,4
138072,6003,3.5
138170,2571,2
138437,54001,3
137893,5502,3
138404,858,3.5
138459,5296,2.5
138186,48516,5
138162,905,5
138000,110,5
137934,3104,4
138449,380,5
138325,1213,5
137909,1295,0.5
138374,1374,4
138397,5989,5
137918,1089,3.5
138201,1653,5
137904,5477,3
137958,435,1
138309,4306,4
138415,21,3
138044,3704,3
137830,858,5
138072,2410,3
138134,7153,4
138270,4310,2
138338,1210,3
137824,1221,5
137918,8961,3.5
138459,5810,3
138394,4034,4
137829,3174,3
137822,195,4
138285,908,5
138026,1073,3.5
138077,33794,3.5
138414,3897,2
138387,590,2.5
137940,2581,2
138205,6539,4.5
138416,520,4
138451,3363,4.5
138317,2628,3
138464,1688,5
138233,1517,2.5
138357,653,4
138411,3006,4
138005,6218,5
138335,5094,3
138189,3070,5
138160,2959,4
138270,2020,4
137870,49651,4.5
138330,3093,5
138072,910,1.5
138146,3128,3
137881,593,4
137847,158,4
138406,56339,3.5
138024,1608,2
137993,2406,3.5
138146,265,5
138271,1209,4.5
137861,2108,4
137977,3016,3
137839,40819,3.5
137981,1405,4
137893,40851,3
137850,5618,4.5
138325,2512,5
138456,48516,4.5
137807,8340,4
138307,3019,3
138437,7036,3
138205,541,5
138382,265,5
138437,69757,4.5
138080,1204,5
137805,5685,4.5
138186,1089,4.5
138291,1081,4
138397,2344,4
138295,2167,2.5
137954,5291,3
138211,3753,3
138301,112556,4
137805,6188,3.5
138406,3742,4
137925,422,3
138301,48516,3.5
138146,141,5
138111,588,4
138144,253,4
138285,2718,4
138208,2717,2
138161,3567,3.5
138364,434,3
138264,3265,4.5
138197,2871,4
138077,2529,3
138113,3785,3.5
138045,3793,4
137904,296,2
138477,2076,4
137839,6953,3
138325,26802,4.5
138054,30707,3.5
137914,330,4
138191,4571,2
138472,1293,4
138482,2161,5
137839,5956,3
138492,1288,5
138011,7347,0.5
138439,3969,4
138387,780,3.5
137923,595,1.5
137942,1265,3.5
138472,46723,4
137807,1562,0.5
138432,3897,4
138059,44694,4.5
138382,4210,5
137965,1921,3.5
137884,1296,1
137976,909,5
138084,3107,5
137949,425,4
138235,1196,2.5
137979,4878,5
138254,44974,4.5
138137,5902,4
138168,185,3
138096,609,1
137806,903,4.5
137976,1051,4
138365,1221,5
138072,95,2
137879,457,4
138146,3173,3
138375,280,4
138404,1320,4.5
138021,44761,4.5
137829,1580,3
138001,1080,4
137839,1674,3
137828,2567,4
137994,4062,4.5
138040,6373,2
137798,2320,4
137836,5445,4.5
137949,249,4
138123,7001,3.5
138317,2642,2
138490,1041,5
138270,260,4
138008,135,2
138126,31685,4.5
137885,968,4
137820,1296,5
138088,2581,5
137879,96610,3.5
137934,3397,5
138325,26270,5
137949,448,5
137904,4246,3.5
138404,539,4.5
137854,4848,5
138137,48696,4.5
138140,969,4
138134,2020,4
138131,1682,3.5
138436,81591,2.5
137993,4565,2.5
137803,46,1
138186,3521,4
137957,1527,3
138148,2124,3
138026,3114,4
137973,371,4
137828,2797,3
138444,1407,3
138162,2087,3
138186,30810,4
138098,2081,3.5
138483,319,4
138048,6863,4
138307,4308,2
138380,104211,4.5
138115,50,4.5
138208,2950,1
137968,66097,3
138404,327,4.5
138162,945,5
138418,4027,5
137971,1302,2
137942,3793,2.5
138053,551,3
137854,2181,5
138205,5952,5
137974,2071,3
138464,374,3
138254,4388,3
138477,4718,1
137904,308,4
138437,55232,2.5
138162,5505,4
138162,3548,5
138325,60189,4.5
138022,1136,5
138208,3851,4
138397,457,4
138148,3798,3
137869,353,2
138189,260,5
138217,3114,5
138338,2273,4
137858,2023,4.5
138208,3147,4
137895,2028,5
138245,2003,3.5
138456,1265,4.5
137908,2231,3
137993,968,3.5
137959,1197,5
138105,5415,4
137992,105,3
138072,3273,1.5
138067,3033,4
138245,32,4.5
138307,7068,3
138166,54934,3
138281,6,4
138063,1217,4.5
137899,20,3
138325,34405,4.5
138415,587,4
138162,2683,3
138076,464,3
137839,26681,1
138146,3011,4.5
138103,5171,3.5
137907,2700,2
138291,1304,5
137831,915,4.5
138202,370,3
137854,555,3.5
138208,1245,3.5
138444,162,3
138284,1711,3
138295,356,4.5
138135,27808,4
137918,4995,3.5
137954,1186,3
138164,6016,3.5
138388,2324,5
138123,5630,3.5
137924,6796,4
138382,2422,1
138456,2413,4
138397,5049,4
138072,3263,3
137838,8961,4
138246,27839,1.5
138110,4646,3
138251,50794,3
137934,1449,5
137830,1641,3.5
138411,7153,5
138382,2918,5
138415,410,3
138457,2881,0.5
138134,54997,3
138103,60684,4
137975,4226,4
138382,2370,3
138130,380,3
137973,173,5
137807,364,2
138225,1517,3
137821,786,3
138071,2986,2.5
138200,65088,3.5
138164,18,4
137798,1466,4
138397,1704,4
138100,4388,3
138124,1247,3
137976,1731,1
137915,1302,3.5
137936,59615,2
138406,78081,5
138228,1198,5
138069,3624,4
137807,1265,3.5
137849,186,3
138060,4226,3
137802,71135,3
138426,1193,4.5
137818,74795,2.5
138399,1270,3.5
138177,98243,5
138039,50,5
138148,2028,4
138043,6936,3.5
138254,1391,3.5
138230,2357,5
138267,232,4
138254,2826,4
137989,356,5
138044,1197,4
138191,1610,3.5
138340,2639,3
138164,595,2.5
138264,926,3.5
138283,6040,3.5
138477,5013,4
137890,595,4
138205,6440,2.5
137814,1035,4
138208,4757,2
138106,474,3
138254,3259,3
138330,2706,3
137996,4873,5
138276,1357,3
138137,6383,1
137806,1084,5
137993,1862,1
137984,1196,5
138103,10,2.5
138177,108932,5
138377,832,4
138148,4306,4.5
138330,2541,5
138072,710,1
137807,3703,3.5
138438,3551,5
137879,34048,2.5
137810,34,4
138174,60,4
138047,296,4
138144,588,3
138177,102720,5
138093,2539,3
138270,1885,3
138091,724,4.5
137885,2665,3
138284,339,3
138067,6539,4
138103,2054,3
137871,4995,3.5
138162,1258,5
138373,802,5
138164,45722,4
137868,5013,4.5
138197,2640,3
138162,44864,3
138142,227,3
138166,52722,3.5
137893,27689,3
138043,1917,2.5
138170,3114,5
138205,1552,3.5
137953,7451,5
138254,256,2
138411,1721,4
138208,7199,3
138043,1197,4.5
137934,2730,5
138295,48516,5
137974,3196,4
137925,104,5
138454,457,2
138273,3268,1
138103,89072,2.5
138415,500,4
138085,589,4
138325,55052,4.5
138207,68954,3.5
137821,1200,3
138200,4764,3.5
138295,1729,2
138343,65130,4
138487,2701,3
137919,5,3
138070,2028,4
137824,2108,4
137926,3101,3.5
137953,1713,2
138265,3948,3.5
138437,3740,4
137885,437,1
138146,492,4
138193,3275,4.5
138072,2109,3
137838,709,2
138397,5499,3.5
138254,3087,3.5
138396,288,4
137992,1265,4
137949,1537,3
138208,34332,3
137821,58,4
138145,2028,4.5
138019,2542,4.5
137802,48774,3
138159,7,3
138307,4210,1
138186,89492,4
138135,3948,2
137949,1307,4
138201,3996,4
138452,1027,4
137839,44191,2.5
138065,1408,4
138307,26052,1.5
138165,96821,3.5
138219,1060,3
137934,1270,4
137883,8529,2
138328,369,2
138295,7147,3
138397,4329,4.5
138397,5507,4
138266,940,5
138267,1516,3
138265,6662,3
138072,3740,4
138146,928,3
138200,7444,2.5
138335,912,3
138467,2717,4
138146,3176,4
138380,109487,4.5
138107,161,3
138397,5734,0.5
137839,3932,2
138474,2985,4
138208,2245,3
137800,4398,1
137830,1234,5
138397,32149,3
138045,1214,4
138457,5816,2.5
138144,3440,3
138132,785,3
138235,4645,3
137984,5,3
137842,73017,4.5
138307,1921,1.5
138376,2700,4.5
138307,2948,3.5
138406,273,3.5
137850,919,3.5
138370,21,5
138144,2028,4.5
138437,2710,3
138444,474,3
138067,5808,2.5
138325,2115,3.5
138177,108583,3.5
137897,3421,3.5
138036,253,5
138382,3690,1
138474,589,5
138254,61350,3
138474,1500,5
137893,6333,3
138093,2568,2
137882,1217,3.5
137885,2447,2
138186,8917,3
137820,1295,4
137926,1030,2.5
138120,7560,4
138404,944,4
138254,2456,4
138057,208,2
138211,2145,4.5
138295,3556,1
138307,76251,4
138267,608,4
138026,150,4
137976,2474,3
137947,1196,5
137805,32840,4
138294,673,5
137885,2052,1
138192,319,3
138302,3,3
138217,1300,4
138196,164,3
138307,1080,4
137868,51575,4
137839,2273,0.5
138128,2145,2
138115,735,5
137904,5605,3
138459,48516,3.5
138441,2752,4
138230,2442,5
137918,6857,3
138162,46972,2.5
138219,509,5
138374,474,3
138178,590,5
138179,586,3
138279,50,4
138434,3751,3.5
138399,913,4
138083,1206,4
138162,3967,4
138414,2019,4
138163,1393,1.5
138422,597,4
138072,5134,3.5
138397,3081,4.5
138146,3720,3
138015,54999,4
138416,42723,3.5
138278,457,4.5
138177,86332,3.5
137942,4995,3.5
138458,7293,3.5
137935,592,4
138100,47,5
137972,252,3
138348,364,3
138485,1221,5
137805,1047,3.5
138436,6951,3
137855,102125,4
138092,1682,4
138170,49530,3.5
137976,299,4
138166,92391,3
137801,2333,5
138209,17,4.5
138148,3977,1
138137,1639,4
138301,7064,3.5
138397,4580,4
138205,73017,3.5
137974,1082,3
137892,318,5
137817,50,4
137831,1198,4.5
137854,1291,4
138492,4963,4
138437,1274,5
137869,6373,3
137850,3507,4
138397,168,3.5
137854,541,4
138330,3730,5
138450,1902,1
138099,1994,3.5
138134,58559,4.5
138200,780,3.5
137993,7915,4.5
138208,1350,2
137805,1608,1
138467,605,4
138011,2335,5
137893,1214,3.5
138399,1196,3.5
137976,159,2
137888,8533,5
138115,33493,2
137937,1210,3
138472,76093,4.5
138243,3114,4.5
138166,92259,4
138454,515,4
138474,379,4
138082,969,4
137870,3578,3.5
138235,31184,1.5
137993,5878,4
137843,4975,2.5
138328,1228,3
138422,3977,3.5
138026,7164,3.5
137949,292,4
137852,1252,4
138146,294,3
138200,1246,5
137934,1653,4
137869,5902,4
137878,593,4
137814,4104,3
138429,4105,3.5
138397,3767,2.5
137838,6539,3.5
138047,736,4
138002,186,1
138467,1250,5
138170,63876,4.5
137885,481,4
138411,7143,4
137934,3359,5
138103,60074,4
138008,736,3
138000,1172,5
138325,40815,3
138301,71135,2
138191,7247,4.5
138254,2340,4.5
138460,2826,0.5
138308,8949,5
137899,1231,3
138025,1682,3.5
137839,31,1.5
138386,2706,2.5
138043,1704,4
138060,1223,5
138301,1527,4
138077,3208,2.5
138343,3256,3
137926,5491,2.5
138134,2471,3
138285,930,5
138164,94864,3
138012,912,4
138307,6,2
137974,4322,3
138325,5028,4.5
137856,47,4
138348,49530,3.5
137974,3873,3
138162,25,5
138162,1225,5
137836,68205,0.5
138005,2710,3
138196,2750,3
138468,112556,5
138205,356,4.5
137965,2288,5
137893,4370,3
138165,53953,2.5
138304,6283,4.5
138188,6242,4.5
138240,4886,3
138195,1089,4.5
137807,3210,4
138467,1073,1
137805,91630,4
137846,1923,4
138169,1396,4
138259,7143,3.5
138102,4639,3
138128,3210,2
137810,1288,5
138335,4446,3
138270,1089,4
137866,590,3
137884,84772,1
138093,1894,2
138134,34532,2.5
138419,30707,5
137854,2186,4
137830,1206,4
138222,5,1
137934,1012,5
138308,55820,4
138173,1307,5
138404,2858,4
138325,2729,4.5
137993,2810,4.5
137854,69844,4
138432,1079,4
138208,7669,4
138416,53322,2.5
137806,4349,4.5
137885,2002,1
137878,31,2
138259,2115,4
138202,7458,3.5
137854,5541,3.5
138475,6783,4
137949,2478,4
138015,3996,4.5
138307,319,2
138469,6539,5
137893,2694,3.5
138030,3751,5
137885,2993,4
137811,849,3
138000,1580,3
138293,7147,3.5
138338,733,2
138472,5816,4
138283,2571,4
137949,518,4
138208,2146,3
138135,44761,4.5
137883,32587,5
137976,1643,4
137818,69844,2
138115,4343,1
137894,2346,3.5
138172,1644,1.5
138080,1183,5
138406,5060,4.5
138404,1527,5
138486,5502,5
137862,1876,4
138457,778,3.5
138164,69951,4.5
138267,934,2
138437,7090,4
138054,2324,4
137959,480,3
138171,2194,4
138307,61705,2
